delay,heading,ramp_inclinaison,motor_name,radius,mass,inertia,center_of_mass_without_motor,cone_length,rocket_length,fin_cat,number_of_ailerons,root_chord,tip_chord,span,fins_pos,fin_inclinaison,drag_coeff,trigger,rocket_id,trajectory_file,wind_velocity_x,wind_velocity_y
3,19.773331236366012,84.11943102838319,Pro75-3G,0.0782114996963179,13.797223719208914,"(11.034035069937282, 11.034035069937282, 0.02577547943865227)",1.7044616048862924,0.4367697408989942,2.1878474413686764,trapezoidal,4,0.2382439513050259,0.053818155338145,0.1999703249818799,0.0417297371703302,0.0,1.168150565077952,apogee,rocket_0178,dataset\trajectories\rocket_0178_trajectory.csv,7.153228494566543,2.442886087934869
9,79.93495760724743,86.85417765299148,Pro75-3G,0.0666235162550882,7.166253547363041,"(4.426558895251174, 4.426558895251174, 0.028124680584932327)",0.9105858669687276,0.3376510205772077,1.6602400396493635,trapezoidal,4,0.2061242720773811,0.0717134490521635,0.2344308382857615,0.0064329523075787,0.0,0.9009149747137736,apogee,rocket_0179,dataset\trajectories\rocket_0179_trajectory.csv,3.502083834084912,0.0696858527949351
10,30.63358832215544,87.19533304869135,Pro54-5G Barasinga,0.0467206688208898,10.053215791794717,"(8.028426989065427, 8.028426989065427, 0.0302960251412155)",0.9584977164356748,0.3716339553288721,1.899896189242946,elyptique,3,0.3454327312047057,0.1566688158777265,0.2450933134476891,0.0186714115182915,0.0,0.9335942703237424,apogee,rocket_0180,dataset\trajectories\rocket_0180_trajectory.csv,2.2116717497838856,0.3545158723573989
1,290.81183712427094,84.5529364147675,Pro75-3G,0.0926481513758295,10.341931608549404,"(5.479345153255337, 5.479345153255337, 0.012854426055268493)",2.100771144194664,0.3609217415369313,2.986256591074787,trapezoidal,3,0.3458307422771719,0.0579415086236245,0.1839363744512366,2.556342403209344e-05,0.0,0.9088977510228192,apogee,rocket_0181,dataset\trajectories\rocket_0181_trajectory.csv,5.0054166108071,-3.2701367138572666
10,44.325374088986045,88.30282441419772,Pro75M1670,0.087404176394296,9.301558155297872,"(12.660638908670919, 12.660638908670919, 0.04066154207847046)",1.3391683547016906,0.5578995760501433,2.530476801815223,trapezoidal,4,0.345012220425423,0.1349568486523235,0.1387304820661175,0.0239676305400207,0.0,0.9430074612437108,apogee,rocket_0182,dataset\trajectories\rocket_0182_trajectory.csv,2.2116717497838856,0.3545158723573989
9,222.44808481542856,87.22740235765232,Pro54-5G Barasinga,0.1171368711659141,18.368428209420934,"(17.435911845168633, 17.435911845168633, 0.04611782715644704)",1.6796646881651434,0.4392705287461717,2.413521208592472,trapezoidal,4,0.169947876137949,0.0572099612379675,0.1280532181841224,0.033979284901641,0.0,1.026562161481616,apogee,rocket_0183,dataset\trajectories\rocket_0183_trajectory.csv,3.502083834084912,0.0696858527949351
9,244.59590965426335,86.60334839557022,Pro75M1670,0.1193404072598425,7.73633366037608,"(8.786077460991228, 8.786077460991228, 0.023513045407176143)",1.411386104723404,0.4788352786890217,2.148021036095954,trapezoidal,4,0.1762972333782608,0.0946513525348839,0.138296666546329,0.0427740384535557,0.0,1.133853936223853,apogee,rocket_0184,dataset\trajectories\rocket_0184_trajectory.csv,3.502083834084912,0.0696858527949351
7,319.55789310042866,86.28162357627548,Pro75-3G,0.0786874656824625,8.162327249788767,"(5.544042078424401, 5.544042078424401, 0.010264714628280384)",0.9904239434116316,0.319957963593644,1.8738543125341176,trapezoidal,3,0.3327434975563156,0.1109135548474822,0.1895491955041097,0.0701549816806796,0.0,1.1082093325863152,apogee,rocket_0185,dataset\trajectories\rocket_0185_trajectory.csv,1.7418573174470149,-0.6793429996391145
10,37.78528757328892,86.14408024672028,Pro75M1670,0.0651525384439516,13.127259966834057,"(15.581637207219373, 15.581637207219373, 0.03502247537009562)",1.067532632710551,0.4909297529094283,1.9230556138843111,elyptique,4,0.3267122706590285,0.1788003875173176,0.1290662699703489,0.022146676435694,0.0,0.8700542202175012,apogee,rocket_0186,dataset\trajectories\rocket_0186_trajectory.csv,2.2116717497838856,0.3545158723573989
9,181.01724946260964,85.71971218968713,Pro54-5G Barasinga,0.1136003179217302,18.25791259894025,"(26.435912231526228, 26.435912231526228, 0.08088962355103285)",1.1305421331926189,0.4134272815642589,1.5799031091240043,elyptique,3,0.1978276771251223,0.1264969190741213,0.1257086872449688,0.0635272073693134,0.0,1.1858937494170985,apogee,rocket_0187,dataset\trajectories\rocket_0187_trajectory.csv,3.502083834084912,0.0696858527949351
8,139.00843892163618,86.49333288132374,Pro75-3G,0.0430862276093375,22.701947978433083,"(14.545085395187307, 14.545085395187307, 0.08204313732555943)",1.1204060631192574,0.4706521319288334,2.0041762506463088,trapezoidal,4,0.1545544784936366,0.0945850187920659,0.2058884017241443,0.0074656469948163,0.0,0.8825331409951263,apogee,rocket_0188,dataset\trajectories\rocket_0188_trajectory.csv,-0.1657602186841031,-0.2725386100670378
3,320.45825728077585,87.841502994015,Pro75M1670,0.0879657461624271,24.02300066149691,"(32.43116526496378, 32.43116526496378, 0.07419652965985875)",1.2494869967655102,0.5095311174146784,2.461085485654453,trapezoidal,4,0.2381313575516092,0.1001146615006044,0.1700163511313593,0.0269709950388671,0.0,1.0832239750658026,apogee,rocket_0189,dataset\trajectories\rocket_0189_trajectory.csv,7.153228494566543,2.442886087934869
8,292.40548502722294,87.40990741717928,Pro54-5G Barasinga,0.0970973028699552,24.81599957231216,"(17.350688829117452, 17.350688829117452, 0.1020223315314035)",1.4424131191667449,0.4214572939403923,2.700736517741233,trapezoidal,4,0.180454509552305,0.0545185043991594,0.1304743288847618,0.0273494986581415,0.0,1.0856245297094802,apogee,rocket_0190,dataset\trajectories\rocket_0190_trajectory.csv,-0.1657602186841031,-0.2725386100670378
3,6.011456631122245,84.11293576320254,Pro75M1670,0.0566273644831995,7.262077994736453,"(4.603736951899226, 4.603736951899226, 0.020055796673741917)",1.5712803134016282,0.3923858710554314,2.500848519754648,trapezoidal,3,0.2310132697845672,0.0876102957776327,0.220824297210014,0.0541723986263096,0.0,1.0246234815777984,apogee,rocket_0191,dataset\trajectories\rocket_0191_trajectory.csv,7.153228494566543,2.442886087934869
3,42.53007785681908,87.34656853009321,Pro75M1670,0.0985289712797049,7.065506389525087,"(6.5990894049816085, 6.5990894049816085, 0.009709469583106823)",1.3689235447684986,0.4091984211179614,2.3497242626495134,trapezoidal,3,0.2903615890138815,0.2049916334828099,0.240519069997131,0.0988583782539415,0.0,1.1104308775614125,apogee,rocket_0192,dataset\trajectories\rocket_0192_trajectory.csv,7.153228494566543,2.442886087934869
5,261.94691592499896,86.50133447364948,Pro75-3G,0.0623132204479981,5.3648314110887,"(6.5306606703343055, 6.5306606703343055, 0.023959870278202462)",1.2082001156653934,0.4569660437809691,1.6670756841115586,elyptique,4,0.2314132593065174,0.1026223680199586,0.2132532864825079,0.0610858634181058,0.0,0.9927699508771488,apogee,rocket_0193,dataset\trajectories\rocket_0193_trajectory.csv,4.49307818878253,-3.334975206886298
0,76.2452313014439,85.98310562856037,Pro75M1670,0.0982751476725078,18.5568368736488,"(25.264213005247758, 25.264213005247758, 0.029901629797741622)",1.3551210389976975,0.391042770604288,2.1748378097083645,elyptique,4,0.2271417017209853,0.1753622446556717,0.167110819642745,0.0888071842244959,0.0,1.0086687900752576,apogee,rocket_0194,dataset\trajectories\rocket_0194_trajectory.csv,-0.3770947103207668,-4.383587934670906
1,137.41089785267397,86.9481148864415,Pro75-3G,0.079260038771353,13.280356532356752,"(16.497819575265993, 16.497819575265993, 0.056627878431987536)",1.291583692923875,0.2428608546355975,1.6288201554476576,trapezoidal,3,0.2120082972742102,0.103516570903555,0.1760192699005283,0.0783443984004205,0.0,1.1446654111458148,apogee,rocket_0195,dataset\trajectories\rocket_0195_trajectory.csv,5.0054166108071,-3.2701367138572666
2,124.95313811727894,88.9997353803079,Pro75-3G,0.1199046093317532,9.718093933752982,"(8.799663176563662, 8.799663176563662, 0.024410533225293005)",2.062572283255529,0.4459726775996392,2.799601556774319,elyptique,4,0.2661519843843317,0.1750345979755928,0.1063855029774609,0.047331201231778,0.0,1.101021989479455,apogee,rocket_0196,dataset\trajectories\rocket_0196_trajectory.csv,0.0892761428145231,0.2047651933247667
9,336.9253617818867,87.38430849150357,Pro54-5G Barasinga,0.0431197020912235,5.9389103152096006,"(6.060733987296199, 6.060733987296199, 0.012952469790233723)",1.1581603409607817,0.3409110813371221,2.1117465330232403,trapezoidal,3,0.2165758914038695,0.0640624724233937,0.216490388957127,0.0328519166360733,0.0,0.937540736378518,apogee,rocket_0197,dataset\trajectories\rocket_0197_trajectory.csv,3.502083834084912,0.0696858527949351
0,250.90988733805457,85.2098683318799,Pro75M1670,0.0886349724306707,11.023418310202644,"(15.428148839247449, 15.428148839247449, 0.022442661748672717)",1.93745009926876,0.2995420557758143,2.494665096358611,elyptique,4,0.1537421167881509,0.0586193427791034,0.1935090238460396,0.0432390352958569,0.0,0.9080803888982812,apogee,rocket_0198,dataset\trajectories\rocket_0198_trajectory.csv,-0.3770947103207668,-4.383587934670906
10,187.58833708369136,85.40874573557542,Pro54-5G Barasinga,0.0594797663559176,21.353893587092376,"(29.179754143909413, 29.179754143909413, 0.03004572105385213)",1.5266327937214137,0.5347771420319625,2.919034543873115,trapezoidal,4,0.3399540017985032,0.0702920814649755,0.1559380143397294,0.0180421718164265,0.0,1.1907230141321248,apogee,rocket_0199,dataset\trajectories\rocket_0199_trajectory.csv,2.2116717497838856,0.3545158723573989
10,94.2322305333902,84.79774543932545,Pro75M1670,0.0472195698080343,10.978414307279683,"(7.243868962080483, 7.243868962080483, 0.04301080097244003)",1.4904584560980632,0.2576858533151488,1.9454920540149137,trapezoidal,4,0.2062640024157968,0.0897169975836622,0.1561588092668884,0.0264940105825691,0.0,1.0989596413900409,apogee,rocket_0200,dataset\trajectories\rocket_0200_trajectory.csv,2.2116717497838856,0.3545158723573989
2,248.85403068673412,87.5256143700088,Pro54-5G Barasinga,0.0521536067699536,16.996346688768384,"(10.545902258525942, 10.545902258525942, 0.070073212245052)",1.1887494207506728,0.540484336180235,1.5039044032670374,trapezoidal,3,0.2518563652852386,0.0704260189803088,0.1329224612454935,0.0416030748180239,0.0,0.8024218276812725,apogee,rocket_0201,dataset\trajectories\rocket_0201_trajectory.csv,0.0892761428145231,0.2047651933247667
6,152.9630381757719,87.48107127332389,Pro54-5G Barasinga,0.1001897313878783,18.176923857659872,"(22.031209025848547, 22.031209025848547, 0.0199992714629172)",1.6567337631323529,0.4674447420824926,2.827349941122025,elyptique,4,0.2229016652124618,0.1706587553778321,0.1041222416399009,0.0606812988164401,0.0,0.9095292876884844,apogee,rocket_0202,dataset\trajectories\rocket_0202_trajectory.csv,4.851061303467843,-2.7955895976115053
0,218.55939838002632,85.16724786810249,Pro54-5G Barasinga,0.1246086647008067,11.385455181221657,"(7.794441151082161, 7.794441151082161, 0.023394366502376418)",1.0733946641194565,0.5241134384979504,1.799510471128357,elyptique,4,0.1542185096614079,0.0961284630887228,0.2233632028822859,0.0988684754213165,0.0,0.9670681360835928,apogee,rocket_0203,dataset\trajectories\rocket_0203_trajectory.csv,-0.3770947103207668,-4.383587934670906
6,12.181922207777127,84.43101069203269,Pro75M1670,0.0675421212267296,10.310076351022232,"(8.683040656645721, 8.683040656645721, 0.02429761816904452)",1.4357269858722406,0.259455589970123,1.8357131496953856,elyptique,4,0.2535762560671691,0.0733681404968372,0.1260798568544095,0.0327666844391448,0.0,1.0411648354250247,apogee,rocket_0204,dataset\trajectories\rocket_0204_trajectory.csv,4.851061303467843,-2.7955895976115053
3,226.43740909621243,84.33709593126022,Pro54-5G Barasinga,0.0709832490153254,19.935085965550883,"(13.728599540310617, 13.728599540310617, 0.08680226668609585)",0.9970130681323296,0.3416542530522176,1.8762554254258064,elyptique,4,0.3241397482929997,0.1089720203955741,0.1815504948379062,0.0619671167178921,0.0,1.1016917737959118,apogee,rocket_0205,dataset\trajectories\rocket_0205_trajectory.csv,7.153228494566543,2.442886087934869
7,342.7070813099352,85.78621061199311,Pro54-5G Barasinga,0.0526523717415667,5.234598866341615,"(3.548945288752163, 3.548945288752163, 0.012940683713577901)",2.2143318782986503,0.335408584429726,2.7993524004117933,trapezoidal,3,0.1846647145419535,0.1045377588571831,0.1887209543253761,0.0395991140983079,0.0,1.0612979998420375,apogee,rocket_0206,dataset\trajectories\rocket_0206_trajectory.csv,1.7418573174470149,-0.6793429996391145
9,223.5199047370472,85.45642676799305,Pro54-5G Barasinga,0.0782692395335708,13.189644772506476,"(10.196487454826373, 10.196487454826373, 0.056660234290900065)",1.7064561374975424,0.3885769375912685,2.2152730975015067,elyptique,4,0.3363896413122885,0.0503939788027555,0.1801086575341645,0.0976250017595264,0.0,0.8118370112975581,apogee,rocket_0207,dataset\trajectories\rocket_0207_trajectory.csv,3.502083834084912,0.0696858527949351
10,131.70667290237174,87.9455795193369,Pro75-3G,0.0687505952879921,14.440787722453898,"(14.454637539641382, 14.454637539641382, 0.047207840103444636)",1.6176011199845404,0.2440821541954443,2.6234745977090244,elyptique,4,0.1546664227104251,0.0851152150992314,0.1106563861089426,0.0607323024125728,0.0,1.0903865731821942,apogee,rocket_0208,dataset\trajectories\rocket_0208_trajectory.csv,2.2116717497838856,0.3545158723573989
1,80.733572011009,85.34394704974665,Pro75-3G,0.0591199645762541,18.78577250512297,"(25.381483350775987, 25.381483350775987, 0.039724017189561256)",2.0722189071167607,0.2356971264061827,2.7243620691480555,elyptique,3,0.169138920022784,0.0886279170228228,0.1192412856704432,0.0253644614361988,0.0,0.924446197856476,apogee,rocket_0209,dataset\trajectories\rocket_0209_trajectory.csv,5.0054166108071,-3.2701367138572666
9,53.75785836975689,88.1178559843891,Pro75M1670,0.086077432355146,23.990532702630396,"(13.85583901030311, 13.85583901030311, 0.036381168971330174)",1.056496567284297,0.584981678794027,1.7553392255250837,elyptique,3,0.1850848648285611,0.0799199437431447,0.1234971078587314,0.0525156435974854,0.0,1.132497658897744,apogee,rocket_0210,dataset\trajectories\rocket_0210_trajectory.csv,3.502083834084912,0.0696858527949351
4,49.18549676428495,86.41754552277285,Pro75-3G,0.0705795989316917,22.649986566306,"(22.531404401803062, 22.531404401803062, 0.06294132075683295)",2.025591416896796,0.4089008877835165,2.8422530415858347,trapezoidal,4,0.2690171916925562,0.1909129988117123,0.1895970994527311,0.0324296523129739,0.0,0.8126823963148285,apogee,rocket_0211,dataset\trajectories\rocket_0211_trajectory.csv,10.962671274577827,-1.7709293253944107
10,164.72155661493244,84.89250045321562,Pro54-5G Barasinga,0.1459575657703656,7.34731979521537,"(4.716248297457157, 4.716248297457157, 0.01605757463856111)",1.4259163621049264,0.2031456612664857,2.482222176196241,elyptique,4,0.2228878723574281,0.0948503711213935,0.2100105186686222,0.0032211369920125,0.0,1.1534396193581713,apogee,rocket_0212,dataset\trajectories\rocket_0212_trajectory.csv,2.2116717497838856,0.3545158723573989
4,206.4227481112169,85.75496402769762,Pro75-3G,0.0436538740512587,17.661384052749735,"(17.36570302136331, 17.36570302136331, 0.07492309475723534)",1.4390959616834336,0.3911186692013951,2.774765988952462,elyptique,3,0.3439947676323808,0.1882987806864297,0.1241080713735277,0.060920127459106,0.0,1.000575456784114,apogee,rocket_0213,dataset\trajectories\rocket_0213_trajectory.csv,10.962671274577827,-1.7709293253944107
3,250.0731897213034,88.51886585297488,Pro75-3G,0.0700936826605016,21.57343979252405,"(29.44185554506857, 29.44185554506857, 0.08681249650999899)",1.0766703063931806,0.3980972047479013,1.5735177953428745,trapezoidal,3,0.2510924801650878,0.0624758366084154,0.1787847981313529,0.0161002763594365,0.0,0.9768595889682709,apogee,rocket_0214,dataset\trajectories\rocket_0214_trajectory.csv,7.153228494566543,2.442886087934869
3,93.97310591950482,85.04783236916096,Pro54-5G Barasinga,0.1347431596765311,8.940475599691041,"(8.586475850125659, 8.586475850125659, 0.0381086594638685)",1.2648994143765355,0.3986126271349933,2.4070682458909896,trapezoidal,4,0.2798630530930414,0.2112216279590228,0.2167585645451459,0.0392897203973167,0.0,0.8322902983531603,apogee,rocket_0215,dataset\trajectories\rocket_0215_trajectory.csv,7.153228494566543,2.442886087934869
8,132.54296354567882,87.92239780055944,Pro75-3G,0.1078184112669163,5.1754381791437005,"(3.9098971640463516, 3.9098971640463516, 0.00760838569850673)",2.127222600486837,0.5223823568835018,2.967655283089483,elyptique,3,0.1851656405335699,0.1475254543394765,0.1946309338681199,0.0235828192349028,0.0,1.074734525895572,apogee,rocket_0216,dataset\trajectories\rocket_0216_trajectory.csv,-0.1657602186841031,-0.2725386100670378
2,347.6642810959237,84.9545591553314,Pro75M1670,0.0611746521979906,7.855084003105535,"(5.049765498867815, 5.049765498867815, 0.03192545349298144)",1.3389867214163498,0.3270755578473347,1.981834656785212,elyptique,4,0.3192614575297234,0.0934622483275318,0.1510091261270703,0.0044002638670168,0.0,1.1920234537374688,apogee,rocket_0217,dataset\trajectories\rocket_0217_trajectory.csv,0.0892761428145231,0.2047651933247667
